osm_id,crossing,highway,traffic_signals:direction,barrier,amenity,name,name:en,camera:type,man_made,surveillance,surveillance:type,surveillance:zone,historic,button_operated,traffic_signals:sound,traffic_signals:vibration,addr:housenumber,addr:street,cuisine,addr:city,addr:city:en,addr:country,addr:postcode,building,internet_access,level,opening_hours,shop,smoking,crossing_ref,entrance,addr:street:en,bicycle,crossing:island,segregated,bench,bin,bus,covered,lit,network,operator,passenger_information_display,public_transport,public_transport:version,ref,shelter,wheelchair,check_date:bench,int_name,outdoor_seating,phone,kerb,consulate,contact:phone,country,diplomatic,office,payment:cash,craft,website,delivery,takeaway,name:mk,email,tourism,name:fr,payment:coins,payment:credit_cards,payment:debit_cards,capacity,diet:vegan,old_name,leisure,atm,healthcare,opening_hours:covid19,place,traffic_calming,diet:vegetarian,name:ru,religion,bicycle_parking,drive_through,contact:facebook,service:bicycle:pump,service:bicycle:tools,direction,fee,toilets,waste,backrest,material,drinking_water,access,parking,surface,sidewalk,lanes,maxspeed,landuse,oneway,smoothness,source:width,width,lanes:backward,lanes:forward,turn:lanes:backward,fax,wikidata,wikipedia,fence_type,handrail,incline,ramp,step_count,lane_markings,addr:housename,alt_name,building:levels,government,amenity_1,height,levels,brand,repair,parking:lane:both,turn:lanes:forward,parking:lane:both:perpendicular,service,noname,junction,contact:website,embassy,name:pl,target,maxspeed:type,sidewalk:left,sidewalk:right,name:sl,brand:wikidata,brand:wikipedia,compressed_air,fuel:biodiesel,fuel:diesel,fuel:octane_95,fuel:octane_98,payment:diners_club,payment:mastercard,payment:notes,payment:visa,roof:shape,name:de,name:tr,designation,roof:levels,internet_access:fee,layer,supervised,operator:en,foot,tunnel,stars,cycleway,cycleway:both:surface,footway,boundary,cycleway:right:bicycle,cycleway:track:right,lanes:bus,maxspeed:advisory,parking:lane:right,addr:unit,cycleway:surface,footway:surface,sport,city,street,is_in,payment:maestro,wifi,automated,description,note,leaf_type,natural,motor_vehicle,parking:lane:both:parallel,hoops,hoops:nets,from,roundtrip,route,to,type,restriction,admin_level,ISO3166-2,duration,interval,name:lt,route_master,reservation,WKT
"655254807",,,,,,,,,,,,,,,,,"22","Мајаковски",,"Cкoпje",,,"1000","apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4162349 42.0012618, 21.4161603 42.0013266, 21.4160263 42.0012414, 21.416101 42.0011766, 21.4161166 42.0011865, 21.416225 42.0012555, 21.4162349 42.0012618))"
"655254808",,,,,,,,,,,,,,,,,"20","Мајаковски",,"Cкoпje",,,"1000","apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4162996 42.0011907, 21.416225 42.0012555, 21.4161166 42.0011865, 21.4161912 42.0011217, 21.4162996 42.0011907))"
"655254809",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4163941 42.0011155, 21.4163042 42.0011936, 21.4162996 42.0011907, 21.4161912 42.0011217, 21.4161651 42.0011052, 21.4162551 42.0010271, 21.4163941 42.0011155))"
"655255146",,,,,,,,,,,,,,,,,"44","Мајаковски",,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4152181 42.0019225, 21.4154019 42.0020429, 21.4154509 42.0020016, 21.4152672 42.0018811, 21.4152181 42.0019225))"
"655325600",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4159525 42.0018144, 21.4159048 42.0018582, 21.4157677 42.0017757, 21.4158155 42.0017319, 21.4158957 42.0017802, 21.4159525 42.0018144))"
"655325601",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4158358 42.0019331, 21.4158693 42.0019023, 21.4158144 42.0018691, 21.4157807 42.0018999, 21.4158358 42.0019331))"
"655325602",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4160003 42.0017696, 21.4160599 42.0017179, 21.4159337 42.0016375, 21.4158741 42.0016892, 21.4160003 42.0017696))"
"655325603",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4160599 42.0017179, 21.4161436 42.0016454, 21.4161408 42.0016436, 21.4160448 42.0015825, 21.4160174 42.001565, 21.4159337 42.0016375, 21.4160599 42.0017179))"
"655325604",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4161408 42.0016436, 21.4162534 42.0015459, 21.4161574 42.0014848, 21.4160448 42.0015825, 21.4161408 42.0016436))"
"655325605",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4162739 42.001559, 21.4163209 42.0015183, 21.4161893 42.0014345, 21.4161423 42.0014752, 21.4161574 42.0014848, 21.4162534 42.0015459, 21.4162739 42.001559))"
"655325606",,,,,,,,,,,,,,,,,"19","Благој Давков",,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4165141 42.0013633, 21.4163977 42.0014657, 21.4162521 42.0013742, 21.4163684 42.0012718, 21.4165141 42.0013633))"
"655325607",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4165579 42.0013343, 21.4164507 42.0012679, 21.4165309 42.0011964, 21.4166382 42.0012628, 21.4165579 42.0013343))"
"655331209",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4162524 42.0022898, 21.4160299 42.0021388, 21.416139 42.0020499, 21.4163615 42.002201, 21.4162524 42.0022898))"
"655331210",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4156935 42.002265, 21.4157372 42.002229, 21.4158548 42.0023077, 21.4158111 42.0023438, 21.4156935 42.002265))"
"655331212",,,,,,,,,,,,,,,,,"38","Ѓорѓи Пулевски",,,,,,"residential",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4159156 42.0021471, 21.4158958 42.0021633, 21.4159277 42.0021847, 21.4158325 42.002263, 21.4156973 42.0021721, 21.4158122 42.0020777, 21.4159156 42.0021471))"
"655331213",,,,,,,,,,,,,,,,,"29",,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4160739 42.0020685, 21.4160526 42.002054, 21.4159602 42.0019913, 21.4158987 42.0020414, 21.4160124 42.0021186, 21.4160739 42.0020685))"
"655331215",,,,,,,,,,,,,,,,,"24","Благој Давков",,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4161394 42.0019828, 21.4160526 42.002054, 21.4159602 42.0019913, 21.416047 42.0019202, 21.4161347 42.0019797, 21.4161394 42.0019828))"
"655331216",,,,,,,,,,,,,,,,,"22","Благој Давков",,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4161347 42.0019797, 21.416234 42.0018989, 21.4161343 42.0018312, 21.416035 42.0019121, 21.416047 42.0019202, 21.4161347 42.0019797))"
"655331218",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4158139 42.0026082, 21.4160066 42.0025142, 21.4159095 42.0024044, 21.4157167 42.0024984, 21.4158139 42.0026082))"
"655354704",,,,,,,,,,,,,,,,,"18","Благој Давков",,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.416259 42.0018479, 21.4163267 42.0018939, 21.4163536 42.00192, 21.4164763 42.0018701, 21.4164572 42.0018404, 21.4162743 42.0017169, 21.4162613 42.0017118, 21.4162453 42.0017112, 21.4162337 42.0017142, 21.4161323 42.0017966, 21.4162357 42.0018668, 21.416259 42.0018479))"
"655354705",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4162654 42.0019559, 21.4164062 42.002103, 21.4165443 42.0020301, 21.4165706 42.0020162, 21.4164763 42.0018701, 21.4163536 42.00192, 21.4162654 42.0019559))"
"655354706",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4164062 42.002103, 21.4164268 42.0021245, 21.4164179 42.0021292, 21.4164672 42.0021808, 21.4166142 42.0021032, 21.4165443 42.0020301, 21.4164062 42.002103))"
"655354707",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4165571 42.0022748, 21.4164672 42.0021808, 21.4166142 42.0021032, 21.4167041 42.0021973, 21.4165571 42.0022748))"
"655465042",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4166619 42.0020671, 21.4167752 42.0020265, 21.4167396 42.0019717, 21.4166263 42.0020122, 21.4166619 42.0020671))"
"655465043",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4165625 42.0019139, 21.416697 42.0018657, 21.4167355 42.0018519, 21.4167028 42.0018015, 21.4165298 42.0018635, 21.4165625 42.0019139))"
"655734745",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4169274 42.0018885, 21.4168936 42.0018976, 21.4169141 42.0019394, 21.4168222 42.0019643, 21.4167755 42.0018693, 21.4169012 42.0018351, 21.4169274 42.0018885))"
"655734746",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4166695 42.0016741, 21.4167156 42.001768, 21.4168672 42.0017269, 21.4168211 42.0016329, 21.4166695 42.0016741))"
"655734747",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4166804 42.0017621, 21.4166272 42.0017858, 21.416559 42.0017013, 21.4165543 42.0016954, 21.4166074 42.0016717, 21.4166804 42.0017621))"
"655734748",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4166272 42.0017858, 21.4165286 42.0018298, 21.4164603 42.0017454, 21.416559 42.0017013, 21.4166272 42.0017858))"
"655734749",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4165104 42.0016558, 21.416426 42.0017297, 21.4163262 42.0016668, 21.4164106 42.0015929, 21.4165104 42.0016558))"
"655734750",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4166004 42.0015691, 21.4165357 42.0016259, 21.4164267 42.0015573, 21.4164915 42.0015005, 21.4166004 42.0015691))"
"655734751",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4167014 42.0014805, 21.4166004 42.0015691, 21.4164915 42.0015005, 21.4165925 42.0014119, 21.4167014 42.0014805))"
"655734752",,,,,,,,,,,,,,,,,"10","Благој Давков",,"Cкoпje",,,"1000","yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4167184 42.0014656, 21.4166747 42.001438, 21.4167105 42.0014065, 21.4166455 42.0013655, 21.4167128 42.0013064, 21.4168218 42.001375, 21.4167184 42.0014656))"
"655734753",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4168332 42.0013838, 21.4167232 42.0014644, 21.4168077 42.0015281, 21.4169177 42.0014474, 21.4168332 42.0013838))"
"655734754",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4169177 42.0014474, 21.4169389 42.0014318, 21.4169666 42.0014527, 21.4169662 42.0015147, 21.416877 42.0015802, 21.4168077 42.0015281, 21.4169177 42.0014474))"
"661602548",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4164752 42.0009454, 21.4164031 42.0010076, 21.416487 42.0010614, 21.4165591 42.0009992, 21.4164752 42.0009454))"
"661602549",,,,,,,,,,,,,,,,,"16",,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4164964 42.0009273, 21.4164752 42.0009454, 21.4164031 42.0010076, 21.4163876 42.001021, 21.4163347 42.0009871, 21.4164435 42.0008933, 21.4164964 42.0009273))"
"661602550",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4167237 42.0007548, 21.4166233 42.0008374, 21.4166916 42.0008833, 21.4167921 42.0008007, 21.4167237 42.0007548))"
"661602551",,,,,,,,,,,,,,,,,,,,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4167105 42.0006926, 21.4166748 42.0007219, 21.4167237 42.0007548, 21.4167921 42.0008007, 21.4168278 42.0007714, 21.4167105 42.0006926))"
"661602552",,,,,,,,,,,,,,,,,"12","Мајаковски",,"Cкoпje",,,"1000","apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4169484 42.0004805, 21.4170765 42.0003756, 21.4172084 42.0004644, 21.4170803 42.0005694, 21.4169484 42.0004805))"
"661602553",,,,,,,,,,,,,,,,,"23","Дане Крапчев",,,,,,"apartments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4166697 42.0010108, 21.4165494 42.0011108, 21.4166763 42.0011952, 21.4166988 42.0011997, 21.4167214 42.0012, 21.4167402 42.0011956, 21.4168326 42.001119, 21.4166697 42.0010108))"
"661602554",,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((21.4167232 42.0009848, 21.4167996 42.0010347, 21.4168249 42.0010132, 21.41687 42.0010428, 21.4168432 42.0010655, 21.4168572 42.0010746, 21.4168501 42.0010807, 21.4168271 42.001088, 21.4168014 42.0010825, 21.4166921 42.0010111, 21.4167232 42.0009848))"
